"_lf_markers_0","_lf_source","_lf_pubdates_fetch","_lf_pubdates_source","_lf_relations_0_type","_lf_relations_0_term","_lf_relations_0__lf_id_hash","_lf_media_0_id","_lf_media_0_type","_lf_media_0_term","_lf_media_0__lf_id_hash","_lf_downloads_0_type","_lf_downloads_0_term","_lf_downloads_0__lf_id_hash","_lf_downloads_0_location","_lf_downloads_0_sha256","_lf_id_fields_0","_lf_content_fields_0","user_name","user_screen_name","user_location","user_description","user_url","user_followers_count","user_friends_count","user_favourites_count","user_utc_offset","user_geo_enabled","user_verified","user_statuses_count","user_lang","user_profile_image_url_https","user_user_id","user_user_created_at","medias_0_id","medias_0_type","medias_0_term","retweet_count","favorite_count","lang","favorited","retweeted","tweet_id","tweet","tweet_time","_lf_id_hash","_lf_content_hash","_lf_links_0_type","_lf_links_0_term","_lf_links_0__lf_id_hash","urls_0_type","urls_0_term","_lf_relations_1_type","_lf_relations_1_term","_lf_relations_1__lf_id_hash","mentions_0_mention","mentions_0_name","mentions_0_id","_lf_downloads_1_type","_lf_downloads_1_term","_lf_downloads_1__lf_id_hash","_lf_downloads_1_location","_lf_downloads_1_sha256","_lf_relations_2_type","_lf_relations_2_term","_lf_relations_2__lf_id_hash","_lf_relations_3_type","_lf_relations_3_term","_lf_relations_3__lf_id_hash","mentions_1_mention","mentions_1_name","mentions_1_id","mentions_2_mention","mentions_2_name","mentions_2_id","_lf_links_1_type","_lf_links_1_term","_lf_links_1__lf_id_hash","urls_1_type","urls_1_term","hashtags_0_tag","hashtags_0_original_tag","query","_lf_relations_4_type","_lf_relations_4_term","_lf_relations_4__lf_id_hash","_lf_relations_5_type","_lf_relations_5_term","_lf_relations_5__lf_id_hash","_lf_relations_6_type","_lf_relations_6_term","_lf_relations_6__lf_id_hash","_lf_relations_7_type","_lf_relations_7_term","_lf_relations_7__lf_id_hash","_lf_relations_8_type","_lf_relations_8_term","_lf_relations_8__lf_id_hash","_lf_relations_9_type","_lf_relations_9_term","_lf_relations_9__lf_id_hash","_lf_relations_10_type","_lf_relations_10_term","_lf_relations_10__lf_id_hash","mentions_3_mention","mentions_3_name","mentions_3_id","mentions_4_mention","mentions_4_name","mentions_4_id","mentions_5_mention","mentions_5_name","mentions_5_id","mentions_6_mention","mentions_6_name","mentions_6_id","mentions_7_mention","mentions_7_name","mentions_7_id","mentions_8_mention","mentions_8_name","mentions_8_id","mentions_9_mention","mentions_9_name","mentions_9_id","mentions_10_mention","mentions_10_name","mentions_10_id"
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2018-01-14T11:56:08.000Z","url","https://twitter.com/i/web/status/952509635034050560","13862adb27eb32ff41e140cb9f38a143ca7d6889fdf0f4086890a23d8465a00e","","","","","url","https://twitter.com/i/web/status/952509635034050560","13862adb27eb32ff41e140cb9f38a143ca7d6889fdf0f4086890a23d8465a00e","","","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","","","",257,1049,"pt",,,"952509635034050560","Um interessante bate-papo entre Padres sobre o Estatuto do Desarmamento, direito à legítima defesa e a propriedade… https://t.co/LoMwqgBx8w","2018-01-14T11:56:08.000Z","1e436dcaf7112d9e35e8f3f689bc2ffb274cf639ed76fc45eb9e05877dc5b54c","b502c72f1adbc015d818712fbfcbec2f3da06a60b98947d27c8bf8f2a2ca4257","url","https://twitter.com/i/web/status/952509635034050560","13862adb27eb32ff41e140cb9f38a143ca7d6889fdf0f4086890a23d8465a00e","url","https://twitter.com/i/web/status/952509635034050560","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2018-01-14T11:02:41.000Z","url","https://pbs.twimg.com/media/DTfyOQBXkAAWljK.jpg:large","c756a81d878be72df1aae4a3825cb8ec3665ed8e311aedfce600af85e684954e","952496172844945408","image","https://pbs.twimg.com/media/DTfyOQBXkAAWljK.jpg:large","29d87ce173a004cf012116917a7d0ff0680853eed82bb61b5a29757d58514a48","image","https://pbs.twimg.com/media/DTfyOQBXkAAWljK.jpg:large","29d87ce173a004cf012116917a7d0ff0680853eed82bb61b5a29757d58514a48","downloads/image/29d87ce173a004cf012116917a7d0ff0680853eed82bb61b5a29757d58514a48/DTfyOQBXkAAWljK.jpg:large","ff67a98cded0d13429d37033be12a0408c36942461308724d067cdbd67c1f6d2","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","952496172844945408","image","https://pbs.twimg.com/media/DTfyOQBXkAAWljK.jpg:large",954,2874,"pt",,,"952496185209708544","E há quem diga que não existe mais esquerda e direita no Brasil. Eis a esquerda trabalhando! https://t.co/Yj6TdugdGO","2018-01-14T11:02:41.000Z","1b431b94a3d2076093556fa992d09e1cae7669ddb37345446400c22268c2bd65","36a0325962b766ad254d87230970bebaf85be7682fcc14f10f766339ac77baf2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2018-01-14T10:58:30.000Z","url","https://pbs.twimg.com/media/DTfxP69X0AUdAiq.jpg:large","019e82dce3c03d621d96e9476621d9441c91d1e1af2d9f1ec2696592422b33cf","952495102039150597","image","https://pbs.twimg.com/media/DTfxP69X0AUdAiq.jpg:large","246984db46ccf1bc200c657062df198c8fd2f7086beb27dedc59d93839e0fd52","image","https://pbs.twimg.com/media/DTfxP69X0AUdAiq.jpg:large","246984db46ccf1bc200c657062df198c8fd2f7086beb27dedc59d93839e0fd52","downloads/image/246984db46ccf1bc200c657062df198c8fd2f7086beb27dedc59d93839e0fd52/DTfxP69X0AUdAiq.jpg:large","76efbbbad9257c2295da7ff0842d8f1dc28e23c682279d231c5af01a2353b258","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","952495102039150597","image","https://pbs.twimg.com/media/DTfxP69X0AUdAiq.jpg:large",495,2053,"pt",,,"952495131986464768","Mais um dia normal para a imprensa brasileira. https://t.co/9ZNpaHmpRZ","2018-01-14T10:58:30.000Z","a6fd44423cd9b1063be0d857f3baf8ca226bba3810426690617b0ed93158a03b","fa72a93f462e82c4baded725074da363aa4453bf5917568cc5a01ccc14a03d98","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2018-01-14T01:07:49.000Z","url","https://twitter.com/i/web/status/952346479682818048","bd08880d15f3f2dc8c3f5e5a0a94815497529d894fbbd7b0abcd77662ac91b10","","","","","url","https://twitter.com/i/web/status/952346479682818048","bd08880d15f3f2dc8c3f5e5a0a94815497529d894fbbd7b0abcd77662ac91b10","","","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","","","",455,2169,"pt",,,"952346479682818048","Um jornalismo sério e isento, que faz levantamentos reais sobre nosso trabalho e nossa disposição para melhorar e e… https://t.co/ZyJCNWeAlY","2018-01-14T01:07:49.000Z","e17024a9112a10da08e3b450c00eef4aad34878c68fd2c74d352655406cb1c0d","7cf6665ea906edc980d5f39a4bcd3b0b400d092e8f199ab0f4898cfa9b2b497f","url","https://twitter.com/i/web/status/952346479682818048","bd08880d15f3f2dc8c3f5e5a0a94815497529d894fbbd7b0abcd77662ac91b10","url","https://twitter.com/i/web/status/952346479682818048","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2018-01-13T19:21:01.000Z","url","https://twitter.com/i/web/status/952259207667048448","dbfa4286ad5f164acc21fd17d4669ae766006ce0c6f9d818ac6a01fdf5f34701","","","","","url","https://twitter.com/i/web/status/952259207667048448","dbfa4286ad5f164acc21fd17d4669ae766006ce0c6f9d818ac6a01fdf5f34701","","","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","","","",835,3070,"pt",,,"952259207667048448","Análise dos últimos momentos, por Claudia Wild (Jornal Hora Extra - Goiânia). O Fenômeno Jair Bolsonaro: o único a… https://t.co/G6AaA4tyeZ","2018-01-13T19:21:01.000Z","6d200518e46da9a81e6aa1abb1c075115bde766edbe648b3c51d556a10c5856d","3b78054c3e51d5afad636a7c02e732c41bf24a690c23cd3f59562bdf1fa0fc54","url","https://twitter.com/i/web/status/952259207667048448","dbfa4286ad5f164acc21fd17d4669ae766006ce0c6f9d818ac6a01fdf5f34701","url","https://twitter.com/i/web/status/952259207667048448","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2018-01-13T18:34:24.000Z","url","https://twitter.com/i/web/status/952247473510199297","f1fa0a9dac5f959c59322dde410820e0fff04bbcf7933e6e5347ed3ae0edd155","","","","","url","https://twitter.com/i/web/status/952247473510199297","f1fa0a9dac5f959c59322dde410820e0fff04bbcf7933e6e5347ed3ae0edd155","","","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","","","",152,1004,"pt",,,"952247473510199297","Obs: qualquer modificação envolvendo a maneira de votação passa pelo crivo de votação do Congresso Nacional até um… https://t.co/UkMU8j8Ipa","2018-01-13T18:34:24.000Z","b5ead19457d6dc0e236bb9672083419b4a1335a20d7d7a72dd008d96355b4fd4","a77241cd8b1fa9701a3a11731454cf4ab92f4cea9ecefb300a4c293685fa3659","url","https://twitter.com/i/web/status/952247473510199297","f1fa0a9dac5f959c59322dde410820e0fff04bbcf7933e6e5347ed3ae0edd155","url","https://twitter.com/i/web/status/952247473510199297","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2018-01-13T18:26:40.000Z","url","https://pbs.twimg.com/ext_tw_video_thumb/952245263170789377/pu/img/YYTu1Q7yDHwueAoY.jpg:large","11ab597e7f621aa2f3f757daebeab24512cb9574f49637da29961367f77fddb2","952245263170789377","image","https://pbs.twimg.com/ext_tw_video_thumb/952245263170789377/pu/img/YYTu1Q7yDHwueAoY.jpg:large","0eb60cd7d3308fa228e7fb91ec3559184a0782e69eab5b5ec6a887304bbc2bb0","image","https://pbs.twimg.com/ext_tw_video_thumb/952245263170789377/pu/img/YYTu1Q7yDHwueAoY.jpg:large","0eb60cd7d3308fa228e7fb91ec3559184a0782e69eab5b5ec6a887304bbc2bb0","downloads/image/0eb60cd7d3308fa228e7fb91ec3559184a0782e69eab5b5ec6a887304bbc2bb0/YYTu1Q7yDHwueAoY.jpg:large","e7531f73b64d9c490306ef6052f5872a733df37aebcf28590eacc1ff247d841d","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","952245263170789377","image","https://pbs.twimg.com/ext_tw_video_thumb/952245263170789377/pu/img/YYTu1Q7yDHwueAoY.jpg:large",623,2490,"pt",,,"952245526896013313","- Maio/2015: o ""Voto Impresso"" começava se tornar lei. https://t.co/3i2pZ8MGEU","2018-01-13T18:26:40.000Z","a0108208409ced54b45532f7e2d979c8bc2aaf5362ae62ac7f812071c6843ed7","6260d78d5e0489c3f1386ed9afd0f19e4b3c58ba86fdb826e299e0b308b09292","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2018-01-13T13:31:01.000Z","url","https://tinyurl.com/y9mht82g","ea7b96f4a2a909ecc5d07d3cc97861f2da87c16deb4d27a2d27c33d5ab7c13a7","","","","","url","https://tinyurl.com/y9mht82g","ea7b96f4a2a909ecc5d07d3cc97861f2da87c16deb4d27a2d27c33d5ab7c13a7","","","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","","","",290,1372,"pt",,,"952171126037319680","Bolsonaro: Petrobras e diminuição de impostos. https://t.co/tjM1AqUvEo","2018-01-13T13:31:01.000Z","3bb7d9efde1eb8e07b8afe91c5597cd6337a4395280138d454a5004176131909","f68ee47ac4d107d85026157eb9bf1decd4e1bc0e1cf361e6d5db82696848085f","url","https://tinyurl.com/y9mht82g","ea7b96f4a2a909ecc5d07d3cc97861f2da87c16deb4d27a2d27c33d5ab7c13a7","url","https://tinyurl.com/y9mht82g","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2018-01-13T13:04:18.000Z","url","https://tinyurl.com/ybv4vmqa","81e13ccaad28855c690174fdb2b11cd3becdf60d12ec63a2df461092f3c18241","","","","","url","https://tinyurl.com/ybv4vmqa","81e13ccaad28855c690174fdb2b11cd3becdf60d12ec63a2df461092f3c18241","","","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","","","",161,827,"pt",,,"952164400353472513","O @moura_101 e a política nacional. https://t.co/E2mpajpVZX","2018-01-13T13:04:18.000Z","fc71feae5cc753b1658d9227ac2e88c3fe09319b2fabb64ed6a3102021ad5419","a93eda5f5d097dc7d3bd86ef5117244eb3b81b715080949883842fa3bbd94597","url","https://tinyurl.com/ybv4vmqa","81e13ccaad28855c690174fdb2b11cd3becdf60d12ec63a2df461092f3c18241","url","https://tinyurl.com/ybv4vmqa","twitter_mention","moura_101","64c99557806439a739f0a511bd8d08226c6176edd957beb35cafb2792cb373a4","moura_101","Nando Moura_Oficial","3318337402","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2018-01-13T12:27:23.000Z","url","https://tinyurl.com/ybk4ynby","ae2d7219f87e2a1ae9410565b7fdfcc81e6c7b18d0e36add20bb438df067b61c","","","","","url","https://tinyurl.com/ybk4ynby","ae2d7219f87e2a1ae9410565b7fdfcc81e6c7b18d0e36add20bb438df067b61c","","","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","","","",288,993,"pt",,,"952155111140282368","Íntegra da entrevista na @RedeTV com Boris Casoy e Amanda Klein. https://t.co/n5wlK1E5gO","2018-01-13T12:27:23.000Z","55a90ba19631f85fc0547fe6f0eaf7b4e778a0d9ae088bb0b5d3abb2854931ff","ee18df3466b895f975d1e6b3659febc8f3c5c5258f86f6c250507a932156a680","url","https://tinyurl.com/ybk4ynby","ae2d7219f87e2a1ae9410565b7fdfcc81e6c7b18d0e36add20bb438df067b61c","url","https://tinyurl.com/ybk4ynby","twitter_mention","RedeTV","230195c44366c5fd0c1c5d36c3b3af75d7faae33de0df5b0d1f504fd9a16fd66","RedeTV","RedeTV!","17850880","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2018-01-12T19:24:27.000Z","url","https://twitter.com/i/web/status/951897682125180928","16d43c36739d4a0f74b4e7de824c0a49115bd2a3504fa7c6bcde11a943ac6934","","","","","url","https://twitter.com/i/web/status/951897682125180928","16d43c36739d4a0f74b4e7de824c0a49115bd2a3504fa7c6bcde11a943ac6934","","","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","","","",1923,6931,"pt",,,"951897682125180928","A favorita para vencer o pregão das urnas eletrônicas, nada mais é do que a sempre usada em situações suspeitas, SM… https://t.co/B7Aoc35A6Y","2018-01-12T19:24:27.000Z","1b6bc19c4e41dac94325ab0e8126e7612e77c3df5afa7155a2b5d644ee5a1129","f87beb6f779001878bc38f426cf13159aedee2de320ccb85d245846d4e4547ee","url","https://twitter.com/i/web/status/951897682125180928","16d43c36739d4a0f74b4e7de824c0a49115bd2a3504fa7c6bcde11a943ac6934","url","https://twitter.com/i/web/status/951897682125180928","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2018-01-12T19:07:29.000Z","url","https://pbs.twimg.com/ext_tw_video_thumb/951892614609014784/pu/img/MiOgHJRWGdemsKY6.jpg:large","40b7cd49bde9699777625c28312297f13b7b86bad61b3209097c4e4b3dc11d80","951892614609014784","image","https://pbs.twimg.com/ext_tw_video_thumb/951892614609014784/pu/img/MiOgHJRWGdemsKY6.jpg:large","b055e63ca7d1941b261a6f7b206752a178da75401ef3e40e3ada7ed448995e35","image","https://pbs.twimg.com/ext_tw_video_thumb/951892614609014784/pu/img/MiOgHJRWGdemsKY6.jpg:large","b055e63ca7d1941b261a6f7b206752a178da75401ef3e40e3ada7ed448995e35","downloads/image/b055e63ca7d1941b261a6f7b206752a178da75401ef3e40e3ada7ed448995e35/MiOgHJRWGdemsKY6.jpg:large","b8751acefbb0fbdeb5e14604279cf81ec02ea5f7d4a81f42574aed1ecd766c1a","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","951892614609014784","image","https://pbs.twimg.com/ext_tw_video_thumb/951892614609014784/pu/img/MiOgHJRWGdemsKY6.jpg:large",445,2502,"pt",,,"951893413456211971","Nossas homenagens ao Soldado Leonardo Assunção da Polícia Militar/SP. Deus conforte seus familiares e amigos. https://t.co/YiCYS4mMUu","2018-01-12T19:07:29.000Z","07dde02c0b7f162635438d277b2829afabfb6e3cf03e4ecc8b200df03e4175bc","1289c48b56cf91baf8f26a138bed58ba00948b0f329e07fc6a3d9fdf4d2976aa","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hy2sqRjEf","twitter_feed","2018-01-16T20:03:47.301Z","2018-01-12T14:36:31.000Z","url","https://twitter.com/i/web/status/951825220339421184","9dcbc5fc782777977d6d5e6280ad4b29f30786099f999e9067a3dc2c566dc79f","","","","","url","https://twitter.com/i/web/status/951825220339421184","9dcbc5fc782777977d6d5e6280ad4b29f30786099f999e9067a3dc2c566dc79f","","","tweet_id","tweet","Jair Bolsonaro","jairbolsonaro","Rio de Janeiro, Brasil","Capitão do Exército Brasileiro, Deputado Federal eleito pelo RJ. Info: 21-38142118","http://t.co/bqpNS6l0al",860696,179,737,-7200,1,1,3790,"pt","https://pbs.twimg.com/profile_images/783363513439879168/-FquKJ9y_normal.jpg","128372940","2010-03-31T23:13:44.000Z","","","",938,4005,"pt",,,"951825220339421184","Hoje (sexta-feira - 12/01/2018 - 19:30h) estarei ao vivo, com Boris Casoy, na @RedeTV , tratando de temas nacionais… https://t.co/rfsPR20bIL","2018-01-12T14:36:31.000Z","81dfa63426e58eca1cc3cefbd470d2579eae704c5fe0fcc650254c34cdc45ace","dfa07a051d3248d9258eef914f342ce1cb8a9537c79830a08ef29da0b3b949d1","url","https://twitter.com/i/web/status/951825220339421184","9dcbc5fc782777977d6d5e6280ad4b29f30786099f999e9067a3dc2c566dc79f","url","https://twitter.com/i/web/status/951825220339421184","twitter_mention","RedeTV","230195c44366c5fd0c1c5d36c3b3af75d7faae33de0df5b0d1f504fd9a16fd66","RedeTV","RedeTV!","17850880","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
